,city,latitude,longitude,province,unnamed: 4,unnamed: 5,year,violations,incidents,rates,matched_geo_name,total_population,total_private_dwellings,population_density,pct_0_14,pct_15_64,pct_65_plus,avg_age,median_age,median_income,avg_income,low_income_households,total_visible_minority,not_visible_minority,no_diploma,highschool,post_secondary
2814,Arichat,45.5137,-61.0118,Nova Scotia,Royal Canadian Mounted Police,rural [12800],2018,Total property crime violations [200],,,"Richmond, Subd. A",3796.0,2083.0,8.2,470,2195,1135,49.1,53.7,54464,68216,3720,25,3695,790,650,1765
2815,Arichat,45.5137,-61.0118,Nova Scotia,Royal Canadian Mounted Police,rural [12800],2018,Total other Criminal Code violations [300],,,"Richmond, Subd. A",3796.0,2083.0,8.2,470,2195,1135,49.1,53.7,54464,68216,3720,25,3695,790,650,1765
2816,Victoria County,46.4866,-60.6545,Nova Scotia,Royal Canadian Mounted Police,rural [12802],2018,"Total, all Criminal Code violations (excluding traffic) [50]",325.0,4467.97,"Victoria, Subd. A",2567.0,1672.0,1.6,350,1605,615,46.2,50.8,55424,64726,2520,50,2470,715,645,825
2817,Victoria County,46.4866,-60.6545,Nova Scotia,Royal Canadian Mounted Police,rural [12802],2018,Total violent Criminal Code violations [100],110.0,1512.24,"Victoria, Subd. A",2567.0,1672.0,1.6,350,1605,615,46.2,50.8,55424,64726,2520,50,2470,715,645,825
2818,Victoria County,46.4866,-60.6545,Nova Scotia,Royal Canadian Mounted Police,rural [12802],2018,Total property crime violations [200],142.0,1952.16,"Victoria, Subd. A",2567.0,1672.0,1.6,350,1605,615,46.2,50.8,55424,64726,2520,50,2470,715,645,825
2819,Victoria County,46.4866,-60.6545,Nova Scotia,Royal Canadian Mounted Police,rural [12802],2018,Total other Criminal Code violations [300],73.0,1003.57,"Victoria, Subd. A",2567.0,1672.0,1.6,350,1605,615,46.2,50.8,55424,64726,2520,50,2470,715,645,825
2820,Ch̩ticamp,46.625,-61.0148,Nova Scotia,Royal Canadian Mounted Police,rural [12805],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Chapel Island 5,506.0,167.0,90.1,145,330,30,29.3,24.2,32192,43722,0,0,500,135,70,155
2821,Ch̩ticamp,46.625,-61.0148,Nova Scotia,Royal Canadian Mounted Police,rural [12805],2018,Total violent Criminal Code violations [100],,,Chapel Island 5,506.0,167.0,90.1,145,330,30,29.3,24.2,32192,43722,0,0,500,135,70,155
2822,Ch̩ticamp,46.625,-61.0148,Nova Scotia,Royal Canadian Mounted Police,rural [12805],2018,Total property crime violations [200],,,Chapel Island 5,506.0,167.0,90.1,145,330,30,29.3,24.2,32192,43722,0,0,500,135,70,155
2823,Ch̩ticamp,46.625,-61.0148,Nova Scotia,Royal Canadian Mounted Police,rural [12805],2018,Total other Criminal Code violations [300],,,Chapel Island 5,506.0,167.0,90.1,145,330,30,29.3,24.2,32192,43722,0,0,500,135,70,155
2824,Ingonish Beach,46.6408,-60.404,Nova Scotia,Royal Canadian Mounted Police,rural [12812],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Antigonish,4364.0,2596.0,871.7,485,2750,1130,45.7,47,47415,68868,4105,395,3710,435,1005,2140
2825,Ingonish Beach,46.6408,-60.404,Nova Scotia,Royal Canadian Mounted Police,rural [12812],2018,Total violent Criminal Code violations [100],,,Antigonish,4364.0,2596.0,871.7,485,2750,1130,45.7,47,47415,68868,4105,395,3710,435,1005,2140
2826,Ingonish Beach,46.6408,-60.404,Nova Scotia,Royal Canadian Mounted Police,rural [12812],2018,Total property crime violations [200],,,Antigonish,4364.0,2596.0,871.7,485,2750,1130,45.7,47,47415,68868,4105,395,3710,435,1005,2140
2827,Ingonish Beach,46.6408,-60.404,Nova Scotia,Royal Canadian Mounted Police,rural [12812],2018,Total other Criminal Code violations [300],,,Antigonish,4364.0,2596.0,871.7,485,2750,1130,45.7,47,47415,68868,4105,395,3710,435,1005,2140
2828,Inverness County,46.1794,-61.2039,Nova Scotia,Royal Canadian Mounted Police,rural [12813],2018,"Total, all Criminal Code violations (excluding traffic) [50]",898.0,4939.49,"Inverness, Subd. C",3186.0,2022.0,3.1,430,1960,800,46.7,51.6,63573,74778,3135,50,3090,495,625,1605
2829,Inverness County,46.1794,-61.2039,Nova Scotia,Royal Canadian Mounted Police,rural [12813],2018,Total violent Criminal Code violations [100],273.0,1501.65,"Inverness, Subd. C",3186.0,2022.0,3.1,430,1960,800,46.7,51.6,63573,74778,3135,50,3090,495,625,1605
2830,Inverness County,46.1794,-61.2039,Nova Scotia,Royal Canadian Mounted Police,rural [12813],2018,Total property crime violations [200],435.0,2392.74,"Inverness, Subd. C",3186.0,2022.0,3.1,430,1960,800,46.7,51.6,63573,74778,3135,50,3090,495,625,1605
2831,Inverness County,46.1794,-61.2039,Nova Scotia,Royal Canadian Mounted Police,rural [12813],2018,Total other Criminal Code violations [300],190.0,1045.1,"Inverness, Subd. C",3186.0,2022.0,3.1,430,1960,800,46.7,51.6,63573,74778,3135,50,3090,495,625,1605
2832,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,rural [12820],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2833,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,rural [12820],2018,Total violent Criminal Code violations [100],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2834,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,rural [12820],2018,Total property crime violations [200],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2835,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,rural [12820],2018,Total other Criminal Code violations [300],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2836,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,municipal [12821],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2837,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,municipal [12821],2018,Total violent Criminal Code violations [100],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2838,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,municipal [12821],2018,Total property crime violations [200],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2839,Port Hawkesbury,45.6149,-61.3518,Nova Scotia,Royal Canadian Mounted Police,municipal [12821],2018,Total other Criminal Code violations [300],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
2840,St. Peters,45.656,-60.8751,Nova Scotia,Royal Canadian Mounted Police,rural [12825],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,St. Mary's,2233.0,1667.0,1.2,245,1300,685,50.3,54.7,49920,67338,2190,35,2160,675,510,795
2841,St. Peters,45.656,-60.8751,Nova Scotia,Royal Canadian Mounted Police,rural [12825],2018,Total violent Criminal Code violations [100],,,St. Mary's,2233.0,1667.0,1.2,245,1300,685,50.3,54.7,49920,67338,2190,35,2160,675,510,795
2842,St. Peters,45.656,-60.8751,Nova Scotia,Royal Canadian Mounted Police,rural [12825],2018,Total property crime violations [200],,,St. Mary's,2233.0,1667.0,1.2,245,1300,685,50.3,54.7,49920,67338,2190,35,2160,675,510,795
2843,St. Peters,45.656,-60.8751,Nova Scotia,Royal Canadian Mounted Police,rural [12825],2018,Total other Criminal Code violations [300],,,St. Mary's,2233.0,1667.0,1.2,245,1300,685,50.3,54.7,49920,67338,2190,35,2160,675,510,795
2844,Oxford County,45.7363,-63.86728,Nova Scotia,Royal Canadian Mounted Police,municipal [12833],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2845,Oxford County,45.7363,-63.86728,Nova Scotia,Royal Canadian Mounted Police,municipal [12833],2018,Total violent Criminal Code violations [100],,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2846,Oxford County,45.7363,-63.86728,Nova Scotia,Royal Canadian Mounted Police,municipal [12833],2018,Total property crime violations [200],,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2847,Oxford County,45.7363,-63.86728,Nova Scotia,Royal Canadian Mounted Police,municipal [12833],2018,Total other Criminal Code violations [300],,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2848,Yarmouth,43.8379,-66.1197,Nova Scotia,Royal Canadian Mounted Police,municipal [12834],2018,"Total, all Criminal Code violations (excluding traffic) [50]",645.0,9416.06,Yarmouth,9845.0,4981.0,16.8,1375,6265,2205,45.2,48.5,58531,71972,9720,245,9475,2190,1720,4430
2849,Yarmouth,43.8379,-66.1197,Nova Scotia,Royal Canadian Mounted Police,municipal [12834],2018,Total violent Criminal Code violations [100],227.0,3313.87,Yarmouth,9845.0,4981.0,16.8,1375,6265,2205,45.2,48.5,58531,71972,9720,245,9475,2190,1720,4430
2850,Yarmouth,43.8379,-66.1197,Nova Scotia,Royal Canadian Mounted Police,municipal [12834],2018,Total property crime violations [200],262.0,3824.82,Yarmouth,9845.0,4981.0,16.8,1375,6265,2205,45.2,48.5,58531,71972,9720,245,9475,2190,1720,4430
2851,Yarmouth,43.8379,-66.1197,Nova Scotia,Royal Canadian Mounted Police,municipal [12834],2018,Total other Criminal Code violations [300],156.0,2277.37,Yarmouth,9845.0,4981.0,16.8,1375,6265,2205,45.2,48.5,58531,71972,9720,245,9475,2190,1720,4430
2852,Canso,45.3363,-60.9944,Nova Scotia,Royal Canadian Mounted Police,rural [12835],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2853,Canso,45.3363,-60.9944,Nova Scotia,Royal Canadian Mounted Police,rural [12835],2018,Total violent Criminal Code violations [100],,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2854,Canso,45.3363,-60.9944,Nova Scotia,Royal Canadian Mounted Police,rural [12835],2018,Total property crime violations [200],,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2855,Canso,45.3363,-60.9944,Nova Scotia,Royal Canadian Mounted Police,rural [12835],2018,Total other Criminal Code violations [300],,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2856,Shelburne,43.7633,-65.3235,Nova Scotia,Royal Canadian Mounted Police,municipal [12836],2018,"Total, all Criminal Code violations (excluding traffic) [50]",186.0,10845.48,Shelburne,4288.0,2635.0,2.4,495,2685,1110,48.3,52.5,56858,68416,4215,80,4135,1170,880,1650
2857,Shelburne,43.7633,-65.3235,Nova Scotia,Royal Canadian Mounted Police,municipal [12836],2018,Total violent Criminal Code violations [100],61.0,3556.85,Shelburne,4288.0,2635.0,2.4,495,2685,1110,48.3,52.5,56858,68416,4215,80,4135,1170,880,1650
2858,Shelburne,43.7633,-65.3235,Nova Scotia,Royal Canadian Mounted Police,municipal [12836],2018,Total property crime violations [200],76.0,4431.49,Shelburne,4288.0,2635.0,2.4,495,2685,1110,48.3,52.5,56858,68416,4215,80,4135,1170,880,1650
2859,Shelburne,43.7633,-65.3235,Nova Scotia,Royal Canadian Mounted Police,municipal [12836],2018,Total other Criminal Code violations [300],49.0,2857.14,Shelburne,4288.0,2635.0,2.4,495,2685,1110,48.3,52.5,56858,68416,4215,80,4135,1170,880,1650
2860,Oxford,45.7362,-63.8674,Nova Scotia,Royal Canadian Mounted Police,rural [12837],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2861,Oxford,45.7362,-63.8674,Nova Scotia,Royal Canadian Mounted Police,rural [12837],2018,Total violent Criminal Code violations [100],,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2862,Oxford,45.7362,-63.8674,Nova Scotia,Royal Canadian Mounted Police,rural [12837],2018,Total property crime violations [200],,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2863,Oxford,45.7362,-63.8674,Nova Scotia,Royal Canadian Mounted Police,rural [12837],2018,Total other Criminal Code violations [300],,,Oxford,1190.0,597.0,110.6,190,760,245,44,46.8,46336,140854,1140,30,1115,240,280,435
2864,Pictou,45.6761,-62.7088,Nova Scotia,Royal Canadian Mounted Police,rural [12838],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2865,Pictou,45.6761,-62.7088,Nova Scotia,Royal Canadian Mounted Police,rural [12838],2018,Total violent Criminal Code violations [100],,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2866,Pictou,45.6761,-62.7088,Nova Scotia,Royal Canadian Mounted Police,rural [12838],2018,Total property crime violations [200],,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2867,Pictou,45.6761,-62.7088,Nova Scotia,Royal Canadian Mounted Police,rural [12838],2018,Total other Criminal Code violations [300],,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2868,Truro,45.3646,-63.2765,Nova Scotia,Royal Canadian Mounted Police,rural [12840],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Truro,12261.0,6574.0,355.5,1620,7560,3075,45.6,46.9,43301,60446,11735,860,10875,2050,2925,5155
2869,Truro,45.3646,-63.2765,Nova Scotia,Royal Canadian Mounted Police,rural [12840],2018,Total violent Criminal Code violations [100],,,Truro,12261.0,6574.0,355.5,1620,7560,3075,45.6,46.9,43301,60446,11735,860,10875,2050,2925,5155
2870,Truro,45.3646,-63.2765,Nova Scotia,Royal Canadian Mounted Police,rural [12840],2018,Total property crime violations [200],,,Truro,12261.0,6574.0,355.5,1620,7560,3075,45.6,46.9,43301,60446,11735,860,10875,2050,2925,5155
2871,Truro,45.3646,-63.2765,Nova Scotia,Royal Canadian Mounted Police,rural [12840],2018,Total other Criminal Code violations [300],,,Truro,12261.0,6574.0,355.5,1620,7560,3075,45.6,46.9,43301,60446,11735,860,10875,2050,2925,5155
2872,Sydney,46.1368,-60.1942,Nova Scotia,Royal Canadian Mounted Police,rural [12841],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
2873,Sydney,46.1368,-60.1942,Nova Scotia,Royal Canadian Mounted Police,rural [12841],2018,Total violent Criminal Code violations [100],,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
2874,Sydney,46.1368,-60.1942,Nova Scotia,Royal Canadian Mounted Police,rural [12841],2018,Total property crime violations [200],,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
2875,Sydney,46.1368,-60.1942,Nova Scotia,Royal Canadian Mounted Police,rural [12841],2018,Total other Criminal Code violations [300],,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
2876,Halifax,44.6509,-63.5923,Nova Scotia,Royal Canadian Mounted Police,rural [12843],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
2877,Halifax,44.6509,-63.5923,Nova Scotia,Royal Canadian Mounted Police,rural [12843],2018,Total violent Criminal Code violations [100],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
2878,Halifax,44.6509,-63.5923,Nova Scotia,Royal Canadian Mounted Police,rural [12843],2018,Total property crime violations [200],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
2879,Halifax,44.6509,-63.5923,Nova Scotia,Royal Canadian Mounted Police,rural [12843],2018,Total other Criminal Code violations [300],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
2880,Elmsdale Hants Co.,44.9675,-63.5045,Nova Scotia,Royal Canadian Mounted Police,rural [12844],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2881,Elmsdale Hants Co.,44.9675,-63.5045,Nova Scotia,Royal Canadian Mounted Police,rural [12844],2018,Total violent Criminal Code violations [100],,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2882,Elmsdale Hants Co.,44.9675,-63.5045,Nova Scotia,Royal Canadian Mounted Police,rural [12844],2018,Total property crime violations [200],,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2883,Elmsdale Hants Co.,44.9675,-63.5045,Nova Scotia,Royal Canadian Mounted Police,rural [12844],2018,Total other Criminal Code violations [300],,,East Hants,22453.0,9930.0,12.6,3920,15080,3450,41.1,43.6,72898,83327,22415,410,22005,3925,4935,9630
2884,Musquodoboit,44.7873,-63.1481,Nova Scotia,Royal Canadian Mounted Police,rural [12845],2018,"Total, all Criminal Code violations (excluding traffic) [50]",,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2885,Musquodoboit,44.7873,-63.1481,Nova Scotia,Royal Canadian Mounted Police,rural [12845],2018,Total violent Criminal Code violations [100],,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2886,Musquodoboit,44.7873,-63.1481,Nova Scotia,Royal Canadian Mounted Police,rural [12845],2018,Total property crime violations [200],,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2887,Musquodoboit,44.7873,-63.1481,Nova Scotia,Royal Canadian Mounted Police,rural [12845],2018,Total other Criminal Code violations [300],,,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
2888,Indian Brook,45.0868,-63.4819,Nova Scotia,Royal Canadian Mounted Police,rural [12849],2018,"Total, all Criminal Code violations (excluding traffic) [50]",235.0,20686.62,Indian Brook 14,1089.0,382.0,89.5,295,725,65,31.3,27.7,28096,35563,0,0,1085,245,195,345
2889,Indian Brook,45.0868,-63.4819,Nova Scotia,Royal Canadian Mounted Police,rural [12849],2018,Total violent Criminal Code violations [100],84.0,7394.37,Indian Brook 14,1089.0,382.0,89.5,295,725,65,31.3,27.7,28096,35563,0,0,1085,245,195,345
2890,Indian Brook,45.0868,-63.4819,Nova Scotia,Royal Canadian Mounted Police,rural [12849],2018,Total property crime violations [200],92.0,8098.59,Indian Brook 14,1089.0,382.0,89.5,295,725,65,31.3,27.7,28096,35563,0,0,1085,245,195,345
2891,Indian Brook,45.0868,-63.4819,Nova Scotia,Royal Canadian Mounted Police,rural [12849],2018,Total other Criminal Code violations [300],59.0,5193.66,Indian Brook 14,1089.0,382.0,89.5,295,725,65,31.3,27.7,28096,35563,0,0,1085,245,195,345
2892,Millbrook,45.385116,-63.207754,Nova Scotia,Royal Canadian Mounted Police,rural [12850],2018,"Total, all Criminal Code violations (excluding traffic) [50]",175.0,,Millbrook 27,860.0,309.0,243.4,220,550,90,34.7,32.4,32576,43209,0,10,805,170,140,280
2893,Millbrook,45.385116,-63.207754,Nova Scotia,Royal Canadian Mounted Police,rural [12850],2018,Total violent Criminal Code violations [100],40.0,,Millbrook 27,860.0,309.0,243.4,220,550,90,34.7,32.4,32576,43209,0,10,805,170,140,280
2894,Millbrook,45.385116,-63.207754,Nova Scotia,Royal Canadian Mounted Police,rural [12850],2018,Total property crime violations [200],86.0,,Millbrook 27,860.0,309.0,243.4,220,550,90,34.7,32.4,32576,43209,0,10,805,170,140,280
